seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
7,10,5,0.1,0.56,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,14.009,0.555141317020947,1,107,4.474849690794258e-8,0.5551412722724501,8.060731497915042e-8,9.486,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,9.466,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,7.731,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,7.37,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,7.618,0.5551413170209486,1,107,4.474844894630792e-8,0.5551412722724997,8.060731777900032e-8,0.56
7,15,1,1.0,0.529,5.360563582330039,1,125,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,14.071,5.360563582330041,1,130,6.619705494870232e-8,5.360563516132986,1.234891891410751e-8,9.856,5.360563582330039,1,130,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,9.32,5.360563582330039,1,125,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,7.649,5.360563582330039,1,125,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,7.423,5.360563582330039,1,125,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,7.637,5.360563582330039,1,125,6.61971624182911e-8,5.360563516132877,1.234891858273249e-8,0.529
7,20,5,1.0,0.572,1.821211365698203,1,132,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,13.94,1.8212113656982034,1,107,4.50036647947627e-8,1.8212113206945386,2.4710899083675208e-8,9.771,1.821211365698203,1,107,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,9.788,1.821211365698203,1,107,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,7.36,1.821211365698203,1,132,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,7.714,1.821211365698203,1,132,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,7.302,1.821211365698203,1,132,4.5003768711637804e-8,1.8212113206944343,2.4710898839832442e-8,0.572
8,5,1,0.1,0.492,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,13.826,1.759598501091958,1,91,9.481013707457464e-8,1.7595984062818208,5.388152702584433e-8,9.711,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,9.755,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,7.628,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,7.614,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,7.604,1.7595985010919581,1,91,9.480984930476666e-8,1.7595984062821088,5.388152715203483e-8,0.492
8,10,5,0.1,0.404,2.523534280468299,1,90,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,14.09,2.523534280468299,1,99,9.136515233265641e-8,2.5235341891031466,3.620523130001675e-8,9.41,2.523534280468299,1,99,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,9.678,2.523534280468299,1,103,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,7.529,2.523534280468299,1,90,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,7.589,2.523534280468299,1,90,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,7.558,2.523534280468299,1,90,9.136513900998011e-8,2.52353418910316,3.620523130001675e-8,0.404
8,15,1,1.0,0.448,4.021995084160342,1,112,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,13.831,4.021995084160344,1,109,9.924751775969298e-8,4.021994984912826,2.4676187571827763e-8,9.737,4.021995084160342,1,109,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,9.333,4.021995084160342,1,109,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,7.204,4.021995084160342,1,112,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,7.239,4.021995084160342,1,112,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,7.153,4.021995084160342,1,112,9.924750088430301e-8,4.021994984912841,2.4676187130167132e-8,0.448
8,20,5,1.0,0.172,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,13.84,4.2870023359774985,1,22,0.007411845992029598,4.279590489985469,0.0017319054263087398,9.452,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,9.107,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,7.29,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,7.253,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,7.192,4.287002335977499,1,22,0.007411845991986077,4.279590489985513,0.0017319054263089473,0.172
9,5,1,0.1,0.509,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,14.683,4.28336699828857,1,127,6.213056913395576e-8,4.283366936158001,1.4504934369821985e-8,9.498,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,9.83,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,7.985,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,7.416,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,7.667,4.283366998288573,1,127,6.212995895538143e-8,4.283366936158614,1.4504934991887592e-8,0.509
9,10,5,0.1,0.596,0.6466215639147733,1,123,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,13.761,0.6466215639147731,1,125,7.02201297109184e-8,0.6466214936946434,1.0859541985880677e-7,9.605,0.6466215639147733,1,125,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,10.02,0.6466215639147733,1,123,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,7.385,0.6466215639147733,1,123,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,7.426,0.6466215639147733,1,123,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,7.399,0.6466215639147733,1,123,7.022013281954287e-8,0.6466214936946405,1.085954202021987e-7,0.596
9,15,1,1.0,0.603,1.7053798648507583,1,110,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,13.537,1.7053798648507585,1,77,3.1009676160209665e-8,1.7053798338410824,1.818296271041471e-8,9.454,1.7053798648507583,1,77,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,9.148,1.7053798648507583,1,77,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,7.461,1.7053798648507583,1,110,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,7.465,1.7053798648507583,1,110,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,7.968,1.7053798648507583,1,110,3.100885770379591e-8,1.7053798338419006,1.8182962580212277e-8,0.603
9,20,5,1.0,0.47,1.0695752476657032,1,76,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,13.345,1.0695752476657039,1,75,4.854609336746307e-8,1.0695751991196105,4.5388313021513975e-8,9.753,1.0695752476657032,1,75,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,9.669,1.0695752476657032,1,75,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,7.6,1.0695752476657032,1,76,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,7.247,1.0695752476657032,1,76,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,7.27,1.0695752476657032,1,76,4.854621327154973e-8,1.06957519911949,4.5388312398711745e-8,0.47
10,5,1,0.1,0.619,4.614836276832873,1,120,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,13.512,4.614836276832873,1,111,6.221504467163186e-8,4.614836214617828,1.348152321894373e-8,9.222,4.614836276832873,1,111,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,9.607,4.614836276832873,1,122,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,7.461,4.614836276832873,1,120,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,8.151,4.614836276832873,1,120,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,7.987,4.614836276832873,1,120,6.221502157899295e-8,4.614836214617851,1.348152321894373e-8,0.619
10,10,5,0.1,0.648,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,14.089,1.8412128194590383,1,140,7.454890571523265e-8,1.8412127449101325,4.0489173556345466e-8,9.612,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,9.587,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,7.424,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,7.436,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,7.427,1.8412128194590387,1,140,7.45491828268996e-8,1.8412127449098559,4.048917379753933e-8,0.648
10,15,1,1.0,0.48,1.2378727652842538,1,96,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,13.892,1.2378727652842547,1,109,6.951216380279845e-8,1.237872695772091,5.615411092198281e-8,9.069,1.2378727652842538,1,109,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,9.604,1.2378727652842538,1,109,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,7.293,1.2378727652842538,1,96,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,7.672,1.2378727652842538,1,96,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,7.605,1.2378727652842538,1,96,6.951163977753083e-8,1.237872695772614,5.6154110204478964e-8,0.48
10,20,5,1.0,0.509,3.741039670677676,1,121,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,13.683,3.741039670677676,1,65,2.6853926637926406e-8,3.741039643823749,7.1781123574095035e-9,9.291,3.741039670677676,1,65,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,9.373,3.741039670677676,1,65,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,7.688,3.741039670677676,1,121,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,7.671,3.741039670677676,1,121,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,7.551,3.741039670677676,1,121,2.6853602896892426e-8,3.741039643824073,7.1781123574095035e-9,0.509
