seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,20,20,10.0,1.0,76138.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15577,256,0,0
3,20,20,10.0,1.0,76320.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15621,257,0,0
3,20,20,10.0,1.0,76477.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15660,258,0,0
3,20,20,10.0,1.0,76492.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15664,257,0,0
3,20,20,10.0,1.0,76726.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15715,258,0,0
3,20,20,10.0,1.0,76906.0,-6.234581982470289,-6.07002664475975,OPTIMAL,15759,257,0,0
3,20,20,10.0,1.0,77272.0,-6.234472102535587,-6.07002664475975,OPTIMAL,15811,258,0,0
3,20,20,10.0,1.0,77507.0,-6.234472102535587,-6.07002664475975,OPTIMAL,15844,259,0,0
3,20,20,10.0,1.0,77795.0,-6.234420838806316,-6.07002664475975,OPTIMAL,15891,260,0,0
3,20,20,10.0,1.0,77928.0,-6.234420838806316,-6.07002664475975,OPTIMAL,15927,261,0,0
3,20,20,10.0,1.0,78139.0,-6.233781766194199,-6.07002664475975,OPTIMAL,15970,262,0,0
3,20,20,10.0,1.0,78296.0,-6.233781766194199,-6.07002664475975,OPTIMAL,16006,263,0,0
3,20,20,10.0,1.0,78448.0,-6.233602796018453,-6.07002664475975,OPTIMAL,16049,264,0,0
3,20,20,10.0,1.0,78655.0,-6.233602796018453,-6.07002664475975,OPTIMAL,16101,265,0,0
3,20,20,10.0,1.0,78894.0,-6.233539304710135,-6.07002664475975,OPTIMAL,16151,266,0,0
3,20,20,10.0,1.0,78948.0,-6.233539304710135,-6.07002664475975,OPTIMAL,16165,265,0,0
3,20,20,10.0,1.0,79016.0,-6.23353560050789,-6.07002664475975,OPTIMAL,16186,264,0,0
3,20,20,10.0,1.0,79191.0,-6.23353560050789,-6.07002664475975,OPTIMAL,16231,265,0,0
3,20,20,10.0,1.0,79339.0,-6.233265673155543,-6.07002664475975,OPTIMAL,16271,266,0,0
3,20,20,10.0,1.0,79499.0,-6.233265673155543,-6.07002664475975,OPTIMAL,16313,267,0,0
3,20,20,10.0,1.0,79718.0,-6.232928736471946,-6.07002664475975,OPTIMAL,16365,268,0,0
3,20,20,10.0,1.0,79760.0,-6.232928736471946,-6.07002664475975,OPTIMAL,16377,267,0,0
3,20,20,10.0,1.0,79971.0,-6.232878827718242,-6.07002664475975,OPTIMAL,16417,268,0,0
3,20,20,10.0,1.0,80183.0,-6.232878827718242,-6.07002664475975,OPTIMAL,16465,269,0,0
3,20,20,10.0,1.0,80485.0,-6.232878827718242,-6.07002664475975,OPTIMAL,16514,270,0,0
3,20,20,10.0,1.0,80737.0,-6.232878827718242,-6.07002664475975,OPTIMAL,16565,271,0,0
3,20,20,10.0,1.0,81039.0,-6.232866914000911,-6.07002664475975,OPTIMAL,16617,272,0,0
3,20,20,10.0,1.0,81087.0,-6.232866914000911,-6.07002664475975,OPTIMAL,16630,271,0,0
3,20,20,10.0,1.0,81307.0,-6.23217245767279,-6.07002664475975,OPTIMAL,16675,272,0,0
3,20,20,10.0,1.0,81392.0,-6.23217245767279,-6.07002664475975,OPTIMAL,16700,271,0,0
3,20,20,10.0,1.0,81429.0,-6.23214730415699,-6.07002664475975,OPTIMAL,16713,270,0,0
3,20,20,10.0,1.0,81559.0,-6.23214730415699,-6.07002664475975,OPTIMAL,16748,271,0,0
3,20,20,10.0,1.0,81733.0,-6.23214730415699,-6.07002664475975,OPTIMAL,16791,272,0,0
3,20,20,10.0,1.0,81914.0,-6.23214730415699,-6.07002664475975,OPTIMAL,16825,273,0,0
3,20,20,10.0,1.0,82120.0,-6.2319266783661424,-6.07002664475975,OPTIMAL,16881,274,0,0
3,20,20,10.0,1.0,82280.0,-6.2319266783661424,-6.07002664475975,OPTIMAL,16925,275,0,0
3,20,20,10.0,1.0,82447.0,-6.231860703492801,-6.07002664475975,OPTIMAL,16966,276,0,0
3,20,20,10.0,1.0,82464.0,-6.231860703492801,-6.07002664475975,OPTIMAL,16971,275,0,0
3,20,20,10.0,1.0,82721.0,-6.231798236376395,-6.07002664475975,OPTIMAL,17021,276,0,0
3,20,20,10.0,1.0,82945.0,-6.231798236376395,-6.07002664475975,OPTIMAL,17067,277,0,0
3,20,20,10.0,1.0,82958.0,-6.23160229367414,-6.07002664475975,OPTIMAL,17071,276,0,0
3,20,20,10.0,1.0,83150.0,-6.23160229367414,-6.07002664475975,OPTIMAL,17112,277,0,0
3,20,20,10.0,1.0,83390.0,-6.23155804189579,-6.07002664475975,OPTIMAL,17158,278,0,0
3,20,20,10.0,1.0,83574.0,-6.23155804189579,-6.07002664475975,OPTIMAL,17187,279,0,0
3,20,20,10.0,1.0,83585.0,-6.231408708817031,-6.07002664475975,OPTIMAL,17190,278,0,0
3,20,20,10.0,1.0,83744.0,-6.231408708817031,-6.07002664475975,OPTIMAL,17226,279,0,0
3,20,20,10.0,1.0,83949.0,-6.231216440721909,-6.07002664475975,OPTIMAL,17270,280,0,0
3,20,20,10.0,1.0,83993.0,-6.231216440721909,-6.07002664475975,OPTIMAL,17282,279,0,0
3,20,20,10.0,1.0,84246.0,-6.230708675388888,-6.07002664475975,OPTIMAL,17334,280,0,0
3,20,20,10.0,1.0,84342.0,-6.230708675388888,-6.07002664475975,OPTIMAL,17355,279,0,0
3,20,20,10.0,1.0,84389.0,-6.229951067809477,-6.07002664475975,OPTIMAL,17370,278,0,0
3,20,20,10.0,1.0,84582.0,-6.229951067809477,-6.07002664475975,OPTIMAL,17404,279,0,0
3,20,20,10.0,1.0,84906.0,-6.229885951145483,-6.07002664475975,OPTIMAL,17453,280,0,0
3,20,20,10.0,1.0,85114.0,-6.229885951145483,-6.07002664475975,OPTIMAL,17488,281,0,0
3,20,20,10.0,1.0,85129.0,-6.229796714902586,-6.07002664475975,OPTIMAL,17493,280,0,0
3,20,20,10.0,1.0,85288.0,-6.229796714902586,-6.07002664475975,OPTIMAL,17533,281,0,0
3,20,20,10.0,1.0,85455.0,-6.229482492868212,-6.07002664475975,OPTIMAL,17571,282,0,0
3,20,20,10.0,1.0,85625.0,-6.229482492868212,-6.07002664475975,OPTIMAL,17609,283,0,0
3,20,20,10.0,1.0,85849.0,-6.229411899766584,-6.07002664475975,OPTIMAL,17653,284,0,0
3,20,20,10.0,1.0,86067.0,-6.229411899766584,-6.07002664475975,OPTIMAL,17685,285,0,0
3,20,20,10.0,1.0,86139.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17706,284,0,0
3,20,20,10.0,1.0,86181.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17719,283,0,0
3,20,20,10.0,1.0,86452.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17768,284,0,0
3,20,20,10.0,1.0,86464.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17771,283,0,0
3,20,20,10.0,1.0,86660.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17816,284,0,0
3,20,20,10.0,1.0,86740.0,-6.228983698055136,-6.07002664475975,OPTIMAL,17838,283,0,0
3,20,20,10.0,1.0,87111.0,-6.228898172610458,-6.07002664475975,OPTIMAL,17888,284,0,0
3,20,20,10.0,1.0,87253.0,-6.228898172610458,-6.07002664475975,OPTIMAL,17925,285,0,0
3,20,20,10.0,1.0,87420.0,-6.228828361896585,-6.07002664475975,OPTIMAL,17966,286,0,0
3,20,20,10.0,1.0,87619.0,-6.228828361896585,-6.07002664475975,OPTIMAL,18004,287,0,0
3,20,20,10.0,1.0,87765.0,-6.228564400385481,-6.07002664475975,OPTIMAL,18041,286,0,0
3,20,20,10.0,1.0,87901.0,-6.228564400385481,-6.07002664475975,OPTIMAL,18079,287,0,0
3,20,20,10.0,1.0,88105.0,-6.228475845910469,-6.07002664475975,OPTIMAL,18123,288,0,0
3,20,20,10.0,1.0,88141.0,-6.228475845910469,-6.07002664475975,OPTIMAL,18133,287,0,0
3,20,20,10.0,1.0,88350.0,-6.2277111311405875,-6.07002664475975,OPTIMAL,18171,288,0,0
3,20,20,10.0,1.0,88507.0,-6.2277111311405875,-6.07002664475975,OPTIMAL,18210,289,0,0
3,20,20,10.0,1.0,88748.0,-6.227501315392903,-6.07002664475975,OPTIMAL,18258,290,0,0
3,20,20,10.0,1.0,88895.0,-6.227501315392903,-6.07002664475975,OPTIMAL,18296,291,0,0
3,20,20,10.0,1.0,89026.0,-6.227501315392903,-6.07002664475975,OPTIMAL,18333,292,0,0
3,20,20,10.0,1.0,89214.0,-6.227501315392903,-6.07002664475975,OPTIMAL,18370,293,0,0
3,20,20,10.0,1.0,89349.0,-6.227449068510075,-6.07002664475975,OPTIMAL,18406,294,0,0
3,20,20,10.0,1.0,89512.0,-6.227449068510075,-6.07002664475975,OPTIMAL,18447,295,0,0
3,20,20,10.0,1.0,89651.0,-6.227169278075057,-6.07002664475975,OPTIMAL,18479,296,0,0
3,20,20,10.0,1.0,89782.0,-6.227169278075057,-6.07002664475975,OPTIMAL,18510,297,0,0
3,20,20,10.0,1.0,89994.0,-6.227073021573167,-6.07002664475975,OPTIMAL,18548,298,0,0
3,20,20,10.0,1.0,90127.0,-6.227073021573167,-6.07002664475975,OPTIMAL,18583,299,0,0
3,20,20,10.0,1.0,90275.0,-6.227073021573167,-6.07002664475975,OPTIMAL,18622,300,0,0
3,20,20,10.0,1.0,90449.0,-6.227073021573167,-6.07002664475975,OPTIMAL,18667,301,0,0
3,20,20,10.0,1.0,90597.0,-6.227025397299711,-6.07002664475975,OPTIMAL,18709,302,0,0
3,20,20,10.0,1.0,90762.0,-6.227025397299711,-6.07002664475975,OPTIMAL,18749,303,0,0
3,20,20,10.0,1.0,90938.0,-6.227025397299711,-6.07002664475975,OPTIMAL,18788,304,0,0
3,20,20,10.0,1.0,91091.0,-6.227025397299711,-6.07002664475975,OPTIMAL,18829,305,0,0
3,20,20,10.0,1.0,91283.0,-6.226864258875717,-6.07002664475975,OPTIMAL,18882,306,0,0
3,20,20,10.0,1.0,91300.0,-6.226864258875717,-6.07002664475975,OPTIMAL,18887,305,0,0
3,20,20,10.0,1.0,91532.0,-6.226677743211686,-6.07002664475975,OPTIMAL,18929,306,0,0
3,20,20,10.0,1.0,91602.0,-6.226677743211686,-6.07002664475975,OPTIMAL,18950,305,0,0
3,20,20,10.0,1.0,91803.0,-6.226668400964285,-6.07002664475975,OPTIMAL,18996,306,0,0
3,20,20,10.0,1.0,91940.0,-6.226668400964285,-6.07002664475975,OPTIMAL,19030,307,0,0
3,20,20,10.0,1.0,92082.0,-6.226640047570764,-6.07002664475975,OPTIMAL,19065,308,0,0
3,20,20,10.0,1.0,92303.0,-6.226640047570764,-6.07002664475975,OPTIMAL,19112,309,0,0
3,20,20,10.0,1.0,92486.0,-6.226612006419464,-6.07002664475975,OPTIMAL,19151,310,0,0
3,20,20,10.0,1.0,92548.0,-6.226612006419464,-6.07002664475975,OPTIMAL,19170,309,0,0
3,20,20,10.0,1.0,92706.0,-6.226443042779766,-6.07002664475975,OPTIMAL,19214,310,0,0
3,20,20,10.0,1.0,92860.0,-6.226443042779766,-6.07002664475975,OPTIMAL,19256,311,0,0
3,20,20,10.0,1.0,93021.0,-6.226443042779766,-6.07002664475975,OPTIMAL,19301,312,0,0
3,20,20,10.0,1.0,93219.0,-6.226443042779766,-6.07002664475975,OPTIMAL,19346,313,0,0
3,20,20,10.0,1.0,93426.0,-6.2264069912462,-6.07002664475975,OPTIMAL,19387,314,0,0
3,20,20,10.0,1.0,93552.0,-6.2264069912462,-6.07002664475975,OPTIMAL,19422,315,0,0
3,20,20,10.0,1.0,93783.0,-6.22639529170935,-6.07002664475975,OPTIMAL,19465,316,0,0
3,20,20,10.0,1.0,93821.0,-6.22639529170935,-6.07002664475975,OPTIMAL,19476,315,0,0
3,20,20,10.0,1.0,93908.0,-6.226047647871285,-6.07002664475975,OPTIMAL,19501,314,0,0
3,20,20,10.0,1.0,93920.0,-6.226047647871285,-6.07002664475975,OPTIMAL,19504,313,0,0
3,20,20,10.0,1.0,94160.0,-6.2259977866651965,-6.07002664475975,OPTIMAL,19555,314,0,0
3,20,20,10.0,1.0,94276.0,-6.2259977866651965,-6.07002664475975,OPTIMAL,19587,315,0,0
3,20,20,10.0,1.0,94417.0,-6.2259977866651965,-6.07002664475975,OPTIMAL,19621,316,0,0
3,20,20,10.0,1.0,94429.0,-6.2259977866651965,-6.07002664475975,OPTIMAL,19624,315,0,0
3,20,20,10.0,1.0,94574.0,-6.2259919767943925,-6.07002664475975,OPTIMAL,19660,316,0,0
3,20,20,10.0,1.0,94793.0,-6.2259919767943925,-6.07002664475975,OPTIMAL,19709,317,0,0
3,20,20,10.0,1.0,95032.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19756,318,0,0
3,20,20,10.0,1.0,95175.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19796,319,0,0
3,20,20,10.0,1.0,95374.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19845,320,0,0
3,20,20,10.0,1.0,95536.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19886,321,0,0
3,20,20,10.0,1.0,95709.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19927,322,0,0
3,20,20,10.0,1.0,95915.0,-6.225842339511281,-6.07002664475975,OPTIMAL,19967,321,0,0
3,20,20,10.0,1.0,96161.0,-6.225841083676701,-6.07002664475975,OPTIMAL,20019,322,0,0
3,20,20,10.0,1.0,96319.0,-6.225841083676701,-6.07002664475975,OPTIMAL,20061,323,0,0
3,20,20,10.0,1.0,96512.0,-6.22579157917643,-6.07002664475975,OPTIMAL,20103,324,0,0
3,20,20,10.0,1.0,96721.0,-6.22579157917643,-6.07002664475975,OPTIMAL,20149,325,0,0
3,20,20,10.0,1.0,96988.0,-6.2257857339180305,-6.07002664475975,OPTIMAL,20203,326,0,0
3,20,20,10.0,1.0,97155.0,-6.2257857339180305,-6.07002664475975,OPTIMAL,20239,327,0,0
3,20,20,10.0,1.0,97397.0,-6.225781401236819,-6.07002664475975,OPTIMAL,20284,328,0,0
3,20,20,10.0,1.0,97545.0,-6.225781401236819,-6.07002664475975,OPTIMAL,20321,329,0,0
3,20,20,10.0,1.0,97747.0,-6.225686085060931,-6.07002664475975,OPTIMAL,20371,330,0,0
3,20,20,10.0,1.0,97930.0,-6.225686085060931,-6.07002664475975,OPTIMAL,20408,331,0,0
3,20,20,10.0,1.0,98109.0,-6.2256847090379335,-6.07002664475975,OPTIMAL,20455,332,0,0
3,20,20,10.0,1.0,98156.0,-6.2256847090379335,-6.07002664475975,OPTIMAL,20470,331,0,0
3,20,20,10.0,1.0,98393.0,-6.225621335635387,-6.07002664475975,OPTIMAL,20519,332,0,0
3,20,20,10.0,1.0,98512.0,-6.225621335635387,-6.07002664475975,OPTIMAL,20551,333,0,0
3,20,20,10.0,1.0,98688.0,-6.225562872891785,-6.07002664475975,OPTIMAL,20589,334,0,0
3,20,20,10.0,1.0,98815.0,-6.225562872891785,-6.07002664475975,OPTIMAL,20622,335,0,0
3,20,20,10.0,1.0,98998.0,-6.225389031603786,-6.07002664475975,OPTIMAL,20669,336,0,0
3,20,20,10.0,1.0,99014.0,-6.225389031603786,-6.07002664475975,OPTIMAL,20674,335,0,0
3,20,20,10.0,1.0,99219.0,-6.225345013079915,-6.07002664475975,OPTIMAL,20722,336,0,0
3,20,20,10.0,1.0,99420.0,-6.225345013079915,-6.07002664475975,OPTIMAL,20761,337,0,0
3,20,20,10.0,1.0,99573.0,-6.224998770430384,-6.07002664475975,OPTIMAL,20796,338,0,0
3,20,20,10.0,1.0,99747.0,-6.224998770430384,-6.07002664475975,OPTIMAL,20841,339,0,0
3,20,20,10.0,1.0,99790.0,-6.224819463217638,-6.07002664475975,OPTIMAL,20855,338,0,0
3,20,20,10.0,1.0,99979.0,-6.224819463217638,-6.07002664475975,OPTIMAL,20901,339,0,0
3,20,20,10.0,1.0,100221.0,-6.224819463217638,-6.07002664475975,OPTIMAL,20952,340,0,0
3,20,20,10.0,1.0,100277.0,-6.224819463217638,-6.07002664475975,OPTIMAL,20968,339,0,0
3,20,20,10.0,1.0,100457.0,-6.224700676586971,-6.07002664475975,OPTIMAL,21016,340,0,0
3,20,20,10.0,1.0,100613.0,-6.224700676586971,-6.07002664475975,OPTIMAL,21055,341,0,0
3,20,20,10.0,1.0,100800.0,-6.224620980725691,-6.07002664475975,OPTIMAL,21098,342,0,0
3,20,20,10.0,1.0,100992.0,-6.224620980725691,-6.07002664475975,OPTIMAL,21133,343,0,0
3,20,20,10.0,1.0,101223.0,-6.224480355373705,-6.07002664475975,OPTIMAL,21177,344,0,0
3,20,20,10.0,1.0,101368.0,-6.224480355373705,-6.07002664475975,OPTIMAL,21209,345,0,0
3,20,20,10.0,1.0,101628.0,-6.224070284066146,-6.07002664475975,OPTIMAL,21259,346,0,0
3,20,20,10.0,1.0,101845.0,-6.224070284066146,-6.07002664475975,OPTIMAL,21310,347,0,0
3,20,20,10.0,1.0,102197.0,-6.223672881924425,-6.07002664475975,OPTIMAL,21361,348,0,0
3,20,20,10.0,1.0,102321.0,-6.223672881924425,-6.07002664475975,OPTIMAL,21396,349,0,0
3,20,20,10.0,1.0,102579.0,-6.223672881924425,-6.07002664475975,OPTIMAL,21448,350,0,0
3,20,20,10.0,1.0,102774.0,-6.223672881924425,-6.07002664475975,OPTIMAL,21486,351,0,0
3,20,20,10.0,1.0,102790.0,-6.222933781945722,-6.07002664475975,OPTIMAL,21491,350,0,0
3,20,20,10.0,1.0,102924.0,-6.222933781945722,-6.07002664475975,OPTIMAL,21523,351,0,0
3,20,20,10.0,1.0,103396.0,-6.222865506107792,-6.07002664475975,OPTIMAL,21570,352,0,0
3,20,20,10.0,1.0,103597.0,-6.222865506107792,-6.07002664475975,OPTIMAL,21610,353,0,0
3,20,20,10.0,1.0,103660.0,-6.222340615616301,-6.07002664475975,OPTIMAL,21628,352,0,0
3,20,20,10.0,1.0,103766.0,-6.222340615616301,-6.07002664475975,OPTIMAL,21649,351,0,0
3,20,20,10.0,1.0,103814.0,-6.2222216607232275,-6.07002664475975,OPTIMAL,21666,350,0,0
3,20,20,10.0,1.0,104008.0,-6.2222216607232275,-6.07002664475975,OPTIMAL,21700,351,0,0
3,20,20,10.0,1.0,104049.0,-6.221377102015224,-6.07002664475975,OPTIMAL,21714,350,0,0
3,20,20,10.0,1.0,104173.0,-6.221377102015224,-6.07002664475975,OPTIMAL,21746,351,0,0
3,20,20,10.0,1.0,104311.0,-6.221178344659163,-6.07002664475975,OPTIMAL,21782,352,0,0
3,20,20,10.0,1.0,104454.0,-6.221178344659163,-6.07002664475975,OPTIMAL,21816,353,0,0
3,20,20,10.0,1.0,104688.0,-6.221096151537119,-6.07002664475975,OPTIMAL,21857,354,0,0
3,20,20,10.0,1.0,104846.0,-6.221096151537119,-6.07002664475975,OPTIMAL,21899,353,0,0
3,20,20,10.0,1.0,104992.0,-6.221067657923401,-6.07002664475975,OPTIMAL,21937,354,0,0
3,20,20,10.0,1.0,105194.0,-6.221067657923401,-6.07002664475975,OPTIMAL,21988,355,0,0
3,20,20,10.0,1.0,105501.0,-6.2208997953715945,-6.07002664475975,OPTIMAL,22033,356,0,0
3,20,20,10.0,1.0,105559.0,-6.2208997953715945,-6.07002664475975,OPTIMAL,22050,355,0,0
3,20,20,10.0,1.0,105621.0,-6.220753709151575,-6.07002664475975,OPTIMAL,22070,354,0,0
3,20,20,10.0,1.0,105685.0,-6.220753709151575,-6.07002664475975,OPTIMAL,22087,353,0,0
3,20,20,10.0,1.0,105701.0,-6.220702047372367,-6.07002664475975,OPTIMAL,22092,352,0,0
3,20,20,10.0,1.0,105717.0,-6.220702047372367,-6.07002664475975,OPTIMAL,22097,351,0,0
3,20,20,10.0,1.0,105912.0,-6.220442816961593,-6.07002664475975,OPTIMAL,22140,352,0,0
3,20,20,10.0,1.0,106088.0,-6.220442816961593,-6.07002664475975,OPTIMAL,22183,353,0,0
3,20,20,10.0,1.0,106257.0,-6.220442816961593,-6.07002664475975,OPTIMAL,22216,354,0,0
3,20,20,10.0,1.0,106431.0,-6.220442816961593,-6.07002664475975,OPTIMAL,22255,355,0,0
3,20,20,10.0,1.0,106569.0,-6.2204197082007475,-6.07002664475975,OPTIMAL,22292,356,0,0
3,20,20,10.0,1.0,106710.0,-6.2204197082007475,-6.07002664475975,OPTIMAL,22328,357,0,0
3,20,20,10.0,1.0,106912.0,-6.220410851689231,-6.07002664475975,OPTIMAL,22376,358,0,0
3,20,20,10.0,1.0,106993.0,-6.220410851689231,-6.07002664475975,OPTIMAL,22398,357,0,0
3,20,20,10.0,1.0,107265.0,-6.2203858902668445,-6.07002664475975,OPTIMAL,22452,358,0,0
3,20,20,10.0,1.0,107415.0,-6.2203858902668445,-6.07002664475975,OPTIMAL,22491,359,0,0
3,20,20,10.0,1.0,107559.0,-6.220348540528026,-6.07002664475975,OPTIMAL,22526,360,0,0
3,20,20,10.0,1.0,107765.0,-6.220348540528026,-6.07002664475975,OPTIMAL,22565,361,0,0
3,20,20,10.0,1.0,107943.0,-6.220315807358529,-6.07002664475975,OPTIMAL,22611,362,0,0
3,20,20,10.0,1.0,108105.0,-6.220315807358529,-6.07002664475975,OPTIMAL,22648,363,0,0
3,20,20,10.0,1.0,108374.0,-6.220203953342659,-6.07002664475975,OPTIMAL,22696,364,0,0
3,20,20,10.0,1.0,108575.0,-6.220203953342659,-6.07002664475975,OPTIMAL,22733,365,0,0
3,20,20,10.0,1.0,108752.0,-6.220203953342659,-6.07002664475975,OPTIMAL,22772,366,0,0
3,20,20,10.0,1.0,108940.0,-6.220203953342659,-6.07002664475975,OPTIMAL,22817,367,0,0
3,20,20,10.0,1.0,109083.0,-6.22010117597901,-6.07002664475975,OPTIMAL,22855,368,0,0
3,20,20,10.0,1.0,109156.0,-6.22010117597901,-6.07002664475975,OPTIMAL,22877,367,0,0
3,20,20,10.0,1.0,109355.0,-6.219952548130312,-6.07002664475975,OPTIMAL,22920,368,0,0
3,20,20,10.0,1.0,109402.0,-6.219952548130312,-6.07002664475975,OPTIMAL,22935,367,0,0
3,20,20,10.0,1.0,109551.0,-6.219946127562907,-6.07002664475975,OPTIMAL,22975,368,0,0
3,20,20,10.0,1.0,109723.0,-6.219946127562907,-6.07002664475975,OPTIMAL,23013,369,0,0
3,20,20,10.0,1.0,109907.0,-6.219913643645683,-6.07002664475975,OPTIMAL,23058,370,0,0
3,20,20,10.0,1.0,110076.0,-6.219913643645683,-6.07002664475975,OPTIMAL,23097,371,0,0
3,20,20,10.0,1.0,110266.0,-6.219913643645683,-6.07002664475975,OPTIMAL,23132,372,0,0
3,20,20,10.0,1.0,110384.0,-6.219913643645683,-6.07002664475975,OPTIMAL,23164,373,0,0
3,20,20,10.0,1.0,110545.0,-6.219844715995497,-6.07002664475975,OPTIMAL,23203,374,0,0
3,20,20,10.0,1.0,110607.0,-6.219844715995497,-6.07002664475975,OPTIMAL,23222,373,0,0
3,20,20,10.0,1.0,110795.0,-6.219793322596013,-6.07002664475975,OPTIMAL,23266,374,0,0
3,20,20,10.0,1.0,110833.0,-6.219793322596013,-6.07002664475975,OPTIMAL,23277,373,0,0
3,20,20,10.0,1.0,111018.0,-6.219769825383901,-6.07002664475975,OPTIMAL,23318,374,0,0
3,20,20,10.0,1.0,111232.0,-6.219769825383901,-6.07002664475975,OPTIMAL,23354,375,0,0
3,20,20,10.0,1.0,111369.0,-6.219758719708904,-6.07002664475975,OPTIMAL,23391,376,0,0
3,20,20,10.0,1.0,111382.0,-6.219758719708904,-6.07002664475975,OPTIMAL,23394,375,0,0
3,20,20,10.0,1.0,111700.0,-6.2196839216672295,-6.07002664475975,OPTIMAL,23450,376,0,0
3,20,20,10.0,1.0,111891.0,-6.2196839216672295,-6.07002664475975,OPTIMAL,23486,377,0,0
3,20,20,10.0,1.0,112034.0,-6.219680860594957,-6.07002664475975,OPTIMAL,23522,378,0,0
3,20,20,10.0,1.0,112081.0,-6.219680860594957,-6.07002664475975,OPTIMAL,23535,377,0,0
3,20,20,10.0,1.0,112268.0,-6.219589198958543,-6.07002664475975,OPTIMAL,23579,378,0,0
3,20,20,10.0,1.0,112455.0,-6.219589198958543,-6.07002664475975,OPTIMAL,23615,379,0,0
3,20,20,10.0,1.0,112683.0,-6.219583133469665,-6.07002664475975,OPTIMAL,23660,380,0,0
3,20,20,10.0,1.0,112868.0,-6.219583133469665,-6.07002664475975,OPTIMAL,23702,381,0,0
3,20,20,10.0,1.0,112884.0,-6.219539846201033,-6.07002664475975,OPTIMAL,23706,380,0,0
3,20,20,10.0,1.0,113064.0,-6.219539846201033,-6.07002664475975,OPTIMAL,23750,381,0,0
3,20,20,10.0,1.0,113387.0,-6.219517692051541,-6.07002664475975,OPTIMAL,23792,382,0,0
3,20,20,10.0,1.0,113440.0,-6.219517692051541,-6.07002664475975,OPTIMAL,23807,381,0,0
3,20,20,10.0,1.0,113486.0,-6.219393575380288,-6.07002664475975,OPTIMAL,23824,380,0,0
3,20,20,10.0,1.0,113540.0,-6.219393575380288,-6.07002664475975,OPTIMAL,23839,379,0,0
3,20,20,10.0,1.0,113944.0,-6.219389672619881,-6.07002664475975,OPTIMAL,23890,380,0,0
3,20,20,10.0,1.0,114237.0,-6.219389672619881,-6.07002664475975,OPTIMAL,23921,381,0,0
3,20,20,10.0,1.0,114245.0,-6.2193327834517245,-6.07002664475975,OPTIMAL,23923,380,0,0
3,20,20,10.0,1.0,114345.0,-6.2193327834517245,-6.07002664475975,OPTIMAL,23949,379,0,0
3,20,20,10.0,1.0,114393.0,-6.21933003575635,-6.07002664475975,OPTIMAL,23964,378,0,0
3,20,20,10.0,1.0,114517.0,-6.21933003575635,-6.07002664475975,OPTIMAL,23990,377,0,0
3,20,20,10.0,1.0,114592.0,-6.219192000221222,-6.07002664475975,OPTIMAL,24012,376,0,0
3,20,20,10.0,1.0,114720.0,-6.219192000221222,-6.07002664475975,OPTIMAL,24045,377,0,0
3,20,20,10.0,1.0,114987.0,-6.219192000221222,-6.07002664475975,OPTIMAL,24092,378,0,0
3,20,20,10.0,1.0,115244.0,-6.219192000221222,-6.07002664475975,OPTIMAL,24147,379,0,0
3,20,20,10.0,1.0,115531.0,-6.218789400735118,-6.07002664475975,OPTIMAL,24202,380,0,0
3,20,20,10.0,1.0,115542.0,-6.218789400735118,-6.07002664475975,OPTIMAL,24205,381,0,0
3,20,20,10.0,1.0,115706.0,-6.218789400735118,-6.07002664475975,OPTIMAL,24243,382,0,0
3,20,20,10.0,1.0,115760.0,-6.218789400735118,-6.07002664475975,OPTIMAL,24258,381,0,0
3,20,20,10.0,1.0,116041.0,-6.21868405736179,-6.07002664475975,OPTIMAL,24310,382,0,0
3,20,20,10.0,1.0,116250.0,-6.21868405736179,-6.07002664475975,OPTIMAL,24350,383,0,0
3,20,20,10.0,1.0,116399.0,-6.218581059249277,-6.07002664475975,OPTIMAL,24389,384,0,0
3,20,20,10.0,1.0,116620.0,-6.218581059249277,-6.07002664475975,OPTIMAL,24422,385,0,0
3,20,20,10.0,1.0,116633.0,-6.218234436365127,-6.07002664475975,OPTIMAL,24426,384,0,0
3,20,20,10.0,1.0,116763.0,-6.218234436365127,-6.07002664475975,OPTIMAL,24460,385,0,0
3,20,20,10.0,1.0,116923.0,-6.218065535116888,-6.07002664475975,OPTIMAL,24504,386,0,0
3,20,20,10.0,1.0,117147.0,-6.218065535116888,-6.07002664475975,OPTIMAL,24552,385,0,0
3,20,20,10.0,1.0,117361.0,-6.217989499454386,-6.07002664475975,OPTIMAL,24603,386,0,0
