seed,dimension,timeBoscia_Custom,solutionBoscia_Custom,terminationBoscia_Custom,numberNodesBoscia_Custom,dualGapBoscia_Custom,lbBoscia_Custom,relGapBoscia_Custom,timeBoscia_Custom_Lazy,solutionBoscia_Custom_Lazy,terminationBoscia_Custom_Lazy,numberNodesBoscia_Custom_Lazy,dualGapBoscia_Custom_Lazy,lbBoscia_Custom_Lazy,relGapBoscia_Custom_Lazy,timeBoscia_Custom_DICG,solutionBoscia_Custom_DICG,terminationBoscia_Custom_DICG,numberNodesBoscia_Custom_DICG,dualGapBoscia_Custom_DICG,lbBoscia_Custom_DICG,relGapBoscia_Custom_DICG,timeBoscia_MIP,solutionBoscia_MIP,terminationBoscia_MIP,numberNodesBoscia_MIP,dualGapBoscia_MIP,lbBoscia_MIP,relGapBoscia_MIP,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_Custom_DICG_Lazy,solutionBoscia_Custom_DICG_Lazy,terminationBoscia_Custom_DICG_Lazy,numberNodesBoscia_Custom_DICG_Lazy,dualGapBoscia_Custom_DICG_Lazy,lbBoscia_Custom_DICG_Lazy,relGapBoscia_Custom_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_Custom_DICG_WS,solutionBoscia_Custom_DICG_WS,terminationBoscia_Custom_DICG_WS,numberNodesBoscia_Custom_DICG_WS,dualGapBoscia_Custom_DICG_WS,lbBoscia_Custom_DICG_WS,relGapBoscia_Custom_DICG_WS,timeBoscia_Custom_DICG_Lazy_WS,solutionBoscia_Custom_DICG_Lazy_WS,terminationBoscia_Custom_DICG_Lazy_WS,numberNodesBoscia_Custom_DICG_Lazy_WS,dualGapBoscia_Custom_DICG_Lazy_WS,lbBoscia_Custom_DICG_Lazy_WS,relGapBoscia_Custom_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
2,13,3600.014,5.323910494962926,0,12332620,3.6582163065900226,1.6656941883729037,2.1962112446123556,3600.025,5.323910494962926,0,1602037,3.5599297100747007,1.7639807848882256,2.0181227259231598,3600.589,5.294498449099994,0,14326766,3.4325131501405313,1.8619852989594623,1.8434695225889972,3600.02,5.323910494962926,0,305162,4.53236415092686,0.7915463440360666,5.725961827852677,3600.025,5.323910494962926,0,283322,3.9464759308489157,1.3774345641140107,2.8650914051858107,3600.052,5.294498449099994,0,188450,4.345346327856158,0.9491521212438352,4.578134769547492,3600.557,5.294498449099994,0,4046051,3.680390861857251,1.6141075872427426,2.2801397446772325,3600.014,5.294498449099994,0,267500,4.225198048027892,1.069300401072102,3.951366747633896,3600.647,5.323910494962926,0,9663150,3.5497437843058113,1.774166710657115,2.0007949438928763,3601.23,5.323910494962926,0,151371,4.122755726177174,1.2011547687857522,3.4323268185871414,3600.022,5.323910494962926,0,46583,4.328105889925784,0.9958046050371427,4.346340504987269,3600.039,5.323910494962926,0,261777,4.272318254977335,1.0515922399855917,4.062713752086903,3600.014
3,13,3600.095,5.350186143684895,0,12273866,3.693128041357059,1.6570581023278361,2.228725737600239,3600.026,5.350186143684895,0,1636100,3.600281318468909,1.7499048252159861,2.057415504311519,3600.636,5.324925083528608,0,14373834,3.485926777191687,1.8389983063369213,1.8955573614068535,3600.03,5.350186143684895,0,301289,4.568026798647316,0.782159345037579,5.84027644447289,3600.023,5.350186143684895,0,288665,3.990021331741532,1.360164811943363,2.933483719550654,3600.09,5.324925083528608,0,184142,4.39752051063206,0.9274045728965481,4.741749867479469,3600.559,5.324925083528608,0,4450403,3.715165166452268,1.6097599170763406,2.3079001576830054,3600.02,5.324925083528608,0,262777,4.281801044242839,1.043124039285769,4.104786087735649,3600.682,5.350186143684895,0,9653155,3.597737881116192,1.752448262568703,2.0529780866926712,3601.23,5.350186143684895,0,210042,4.087191259232612,1.262994884452283,3.2361106996922517,3600.021,5.350186143684895,0,63759,4.305585186204287,1.0446009574806077,4.121751138912026,3600.038,5.350186143684895,0,263241,4.305870807911717,1.0443153357731783,4.123151945024139,3600.02
4,13,3600.016,5.435552177108546,0,12078477,3.773806279485076,1.66174589762347,2.270988774446291,3600.029,5.435552177108546,0,1755989,3.6758315177949887,1.7597206593135573,2.0888721731714397,3600.611,5.3697527760520956,0,14443946,3.5158019680369414,1.853950808015154,1.8963836326385437,3600.023,5.422688248699502,0,304924,4.477656269464153,0.945031979235349,4.738100263111885,3600.017,5.400904702219294,0,292589,3.97992122565719,1.420983476562104,2.800821607923354,3600.055,5.3697527760520956,0,187856,4.363194857172418,1.0065579188796772,4.334767801567502,3600.568,5.3697527760520956,0,5366443,3.7434563228006446,1.626296453251451,2.3018289902289095,3600.04,5.3697527760520956,0,282027,4.305904393703662,1.063848382348434,4.047479382539854,3600.59,5.38748870001721,0,9697133,3.6520362894705247,1.735452410546685,2.104371325469015,3600.996,5.435552177108547,0,583813,3.863454640277876,1.5720975368306709,2.4575158663924586,3600.025,5.435552177108546,0,130904,4.269295901552598,1.1662562755559476,3.6606841832576205,3600.047,5.404603165055105,0,267414,4.345680122538896,1.0589230425162093,4.103867748701271,3600.016
5,13,3600.037,5.398549393801374,0,12124850,3.738211484188318,1.6603379096130557,2.2514763184920072,3600.135,5.398549393801374,0,1708899,3.6468677980421784,1.7516815957591954,2.0819239106417577,3600.604,5.396199525098837,0,14394372,3.55142220526675,1.8447773198320867,1.9251224346090745,3600.02,5.398549393801374,0,302882,4.476211898483731,0.9223374953176426,4.853117130343025,3600.016,5.398549393801374,0,290339,3.9752353046571436,1.4233140891442302,2.792943128278355,3600.109,5.396199525098837,0,186762,4.387989229965256,1.0082102951335807,4.352255924329635,3600.643,5.396199525098837,0,4927501,3.777020563379571,1.6191789617192658,2.3326764074114945,3600.015,5.396199525098837,0,274609,4.329986913637743,1.0662126114610935,4.0610914437638375,3600.615,5.398549393801374,0,9678637,3.658090367426932,1.7404590263744417,2.10179631464644,3601.141,5.398549393801374,0,480748,3.852526599564258,1.5460227942371159,2.4918950832579965,3600.081,5.398549393801374,0,108872,4.258797357192,1.1397520366093739,3.7365999098026736,3600.026,5.398549393801374,0,265024,4.3364410024016244,1.0621083913997493,4.082861069091679,3600.015
6,13,3600.018,5.373499043393563,0,12029177,3.7109792935358925,1.6625197498576707,2.232141479133461,3600.027,5.373499043393563,0,1653985,3.6147039497206936,1.7587950936728696,2.0552160753258373,3600.614,5.370035130333107,0,14390844,3.5101091751758,1.8599259551573066,1.8872305993917518,3600.022,5.373499043393563,0,302678,4.527782382875922,0.8457166605176409,5.353781702851385,3600.017,5.373499043393563,0,293354,3.9425876480140665,1.4309113953794967,2.7552982391117515,3600.063,5.370035130333107,0,184200,4.380456270657416,0.9895788596756905,4.426586348149152,3600.551,5.370035130333107,0,4695927,3.7479207382007833,1.6221143921323233,2.310515680262239,3600.046,5.370035130333107,0,272865,4.301988319910463,1.0680468104226435,4.027902408329927,3600.601,5.373499043393563,0,9685623,3.616315517662484,1.757183525731079,2.058018109495939,3601.158,5.373499043393562,0,260172,3.9686495401512234,1.404849503242339,2.8249641908202494,3600.024,5.373499043393563,0,79108,4.279166766609316,1.0943322767842476,3.910299328083304,3600.035,5.373499043393563,0,266023,4.310439252428554,1.063059790965009,4.054747709454504,3600.017
7,13,3600.014,5.341141007781571,0,12362836,3.6792861811736204,1.661854826607951,2.2139636520979957,3600.024,5.341141007781571,0,1613263,3.580400502990928,1.7607405047906433,2.0334629056634594,3600.625,5.341141007781571,0,14420630,3.464694570489554,1.8764464372920173,1.8464127201464955,3600.024,5.341141007781571,0,309252,4.5088494037018565,0.8322916040797148,5.417391430600098,3600.021,5.341141007781571,0,289750,3.9216615612096852,1.419479446571886,2.7627462804626686,3600.037,5.341141007781571,0,185540,4.362076275769878,0.9790647320116932,4.4553502267486245,3600.619,5.341141007781571,0,4329935,3.725473600679076,1.6156674071024955,2.3058418980922957,3600.039,5.341141007781571,0,263045,4.274906519762095,1.066234488019476,4.0093493202444686,3600.661,5.341141007781571,0,9651294,3.5729210350065337,1.7682199727750376,2.0206315334167417,3601.166,5.34114100778157,0,175260,4.125222073473202,1.2159189343083687,3.3926785389025005,3600.024,5.341141007781571,0,50993,4.317193144278712,1.0239478635028592,4.216223597078346,3600.043,5.341141007781571,0,265623,4.278089232909988,1.0630517748715835,4.024347011157364,3600.014
8,13,3600.016,5.386540904781072,0,12275455,3.6975834458083625,1.6889574589727099,2.1892697333284983,3600.061,5.386540904781072,0,1697406,3.600028332226635,1.7865125725544373,2.0151150277544088,3600.511,5.386540904781072,0,14401140,3.5236721388450745,1.862868765935998,1.8915299903450828,3600.016,5.386540904781072,0,306699,4.543046295131115,0.8434946096499578,5.385981419628082,3600.011,5.386540904781072,0,292439,3.9955854818106817,1.3909554229703907,2.872547470484779,3600.034,5.386540904781072,0,185802,4.441392610156218,0.9451482946248548,4.6991489435201075,3600.623,5.386540904781072,0,4511498,3.7645220687296703,1.622018836051402,2.320886777057361,3600.017,5.386540904781072,0,264266,4.338341201849534,1.0481997029315382,4.138849867745944,3600.589,5.386540904781072,0,9605734,3.6125119115594395,1.7740289932216329,2.0363319457362,3601.091,5.386540904781072,0,289784,3.9793543123221635,1.4071865924589089,2.8278796384555265,3600.029,5.386540904781072,0,78302,4.285897810764077,1.1006430940169958,3.893994187636174,3600.026,5.386540904781072,0,259564,4.336134596456149,1.0504063083249235,4.128054603338166,3600.011
9,13,3600.017,5.317781540874731,0,12337058,3.651312274620852,1.6664692662538787,2.191046872906801,3600.026,5.317781540874731,0,1670060,3.5554785482706244,1.7623029926041065,2.017518305984825,3600.568,5.283021439562443,0,14364930,3.417544288759804,1.865477150802639,1.8319947190397767,3600.007,5.317781540874731,0,310313,4.4536155308986585,0.8641660099760724,5.153657375417916,3600.015,5.317781540874731,0,294476,3.890720714324016,1.427060826550715,2.7263874404906083,3600.036,5.283021439562443,0,189432,4.297286426869471,0.985735012692972,4.359474272025226,3600.634,5.283021439562443,0,4746639,3.6595615591224204,1.6234598804400227,2.2541743120443067,3600.047,5.283021439562443,0,273123,4.220815687538806,1.0622057520236368,3.973632866794043,3600.587,5.317781540874731,0,9655468,3.559196984957692,1.758584555917039,2.023898693402148,3601.148,5.317781540874732,0,360761,3.821997409701278,1.4957841311734539,2.5551798084011574,3600.023,5.317781540874731,0,94778,4.195881438148527,1.1219001027262037,3.7399777644663605,3600.038,5.317781540874731,0,265446,4.2546582842002785,1.0631232566744524,4.002036694700144,3600.007
10,13,3600.017,5.283781856884966,0,12430175,3.594200564401712,1.689581292483254,2.1272729405752075,3600.027,5.285298678418338,0,1682315,3.501737586164042,1.7835610922542955,1.963340421234516,3600.587,5.2486692448756695,0,14117880,3.3859103876830745,1.862758857192595,1.8176858344327267,3600.025,5.282101664367885,0,305683,4.434536529214592,0.8475651351532933,5.232089364332509,3600.015,5.285298678418338,0,287958,3.8889108398080863,1.3963878386102513,2.7849790239354326,3600.035,5.2486692448756695,0,186688,4.272239025471624,0.9764302194040457,4.375365428652077,3600.526,5.2486692448756695,0,4604318,3.6146823258718648,1.6339869190038048,2.212185595754728,3600.02,5.2486692448756695,0,267080,4.174412912054223,1.074256332821447,3.8858629774985514,3600.64,5.2905604608399805,0,9564989,3.5141683450489385,1.776392115791042,1.9782616201739054,3601.264,5.291474477525226,0,222718,3.9525947380804984,1.3388797394447272,2.9521656214767695,3600.021,5.327992070965537,0,78144,4.214526910889834,1.1134651600757026,3.7850550354025403,3600.028,5.297242294865176,0,264157,4.233793548032029,1.0634487468331466,3.9811919104139997,3600.015
1,14,3600.01,5.852623972916122,0,10627641,4.315749549151543,1.536874423764579,2.808134147082818,3600.01,5.852623972916122,0,1350619,4.237738069941042,1.6148859029750806,2.624171814326894,3600.606,5.852623972916122,0,12951094,4.161538960609097,1.691085012307025,2.4608691640710663,3600.019,5.852623972916122,0,285223,5.150758228247621,0.7018657446685008,7.338665930591018,3600.014,5.852623972916122,0,256174,4.638267970110696,1.2143560028054265,3.8195290008821856,3600.044,5.852623972916122,0,175102,5.011229192882158,0.8413947800339638,5.955859617621914,3600.634,5.852623972916122,0,2620507,4.434060592167488,1.4185633807486342,3.1257402047326583,3600.036,5.852623972916122,0,224779,4.863957901513387,0.9886660714027355,4.919717629848796,3600.611,5.852623972916122,0,8400348,4.223020971075061,1.629603001841061,2.5914415758341507,3601.251,5.852623972916122,0,153150,4.740494199258824,1.1121297736572986,4.262536901309146,3600.022,5.852623972916122,0,40246,5.014302528980334,0.8383214439357882,5.981360211232301,3600.044,5.852623972916122,0,238934,4.87556979330574,0.9770541796103824,4.990071067757941,3600.01
2,14,3600.045,5.8298508279400565,0,10610912,4.298130347760349,1.5317204801797075,2.8060800931878087,3600.044,5.8298508279400565,0,1318926,4.216867372108122,1.6129834558319347,2.614327727207327,3600.619,5.811028316478946,0,12963738,4.126210820415919,1.6848174960630269,2.449055063861684,3600.018,5.8298508279400565,0,283894,5.141891881828522,0.6879589461115341,7.474126051985234,3600.013,5.8298508279400565,0,256894,4.621281870217894,1.2085689577221626,3.823763502024581,3600.069,5.811028316478946,0,173244,4.993155736051345,0.8178725804276006,6.105053348824606,3600.637,5.811028316478946,0,2712620,4.419254336612106,1.3917739798668398,3.1752672492374985,3600.054,5.811028316478946,0,230500,4.824845400910166,0.9861829155687794,4.8924447227190555,3600.659,5.8298508279400565,0,8381608,4.200135138517105,1.6297156894229516,2.5772195517147445,3600.968,5.829850827940057,0,176199,4.694905918239318,1.1349449097007396,4.136681770287214,3600.021,5.8298508279400565,0,44228,4.941427252722959,0.8884235752170975,5.562017252317352,3600.043,5.8298508279400565,0,239625,4.843634972227909,0.9862158557121479,4.911333501863355,3600.013
3,14,3600.008,5.8379400063524125,0,10467178,4.287922937868677,1.5500170684837355,2.7663714323244375,3600.165,5.8379400063524125,0,1380720,4.213699620976017,1.6242403853763951,2.5942586201608027,3600.613,5.8379400063524125,0,12984962,4.141577279578634,1.6963627267737786,2.4414455789507223,3600.018,5.8379400063524125,0,287722,5.125634832233478,0.7123051741189341,7.195841078332034,3600.013,5.8379400063524125,0,254433,4.61417291302994,1.223767093322473,3.770466568522174,3600.061,5.8379400063524125,0,179220,4.959813849524934,0.8781261568274781,5.648179149387722,3600.575,5.8379400063524125,0,3080710,4.3561666634714715,1.481773342880941,2.939833331730739,3600.026,5.8379400063524125,0,233962,4.842244921491976,0.9956950848604365,4.863180500856544,3600.63,5.8379400063524125,0,8402536,4.20341648705522,1.6345235192971925,2.5716463773262754,3601.264,5.837940006352414,0,221971,4.663230884517175,1.1747091218352397,3.969689855844349,3600.021,5.8379400063524125,0,52445,4.884272296019325,0.9536677103330877,5.1215661840049025,3600.034,5.8379400063524125,0,243132,4.836868259520978,1.0010717468314345,4.831689911168209,3600.008
4,14,3600.012,5.887060532335164,0,10539424,4.336367018370003,1.550693513965161,2.7964049499902837,3600.055,5.887060532335164,0,1493240,4.266993263281496,1.620067269053668,2.6338370910820146,3600.564,5.887060532335164,0,12878914,4.215020827285253,1.6720397050499116,2.5208856072944936,3600.02,5.887060532335164,0,284072,5.17738896847353,0.709671563861634,7.295471922675171,3600.02,5.887060532335164,0,260921,4.68926418921467,1.197796343120494,3.914909421912425,3600.052,5.887060532335164,0,173034,5.107484238388745,0.7795762939464197,6.551615637942657,3600.668,5.887060532335164,0,2858107,4.474586801653486,1.4124737306816781,3.1679079790701614,3600.028,5.887060532335164,0,216343,4.974282582879448,0.912777949455716,5.449608621511489,3600.678,5.887060532335164,0,8399625,4.271671339380866,1.6153891929542983,2.644360478584505,3601.251,5.887060532335164,0,195070,4.75233456567904,1.1347259666561245,4.188090081064675,3600.021,5.887060532335164,0,47117,4.994504120469115,0.8925564118660496,5.595729361270518,3600.024,5.887060532335164,0,239538,4.948283396076805,0.9387771362583592,5.270988400717715,3600.012
5,14,3600.01,5.887523169534442,0,10397073,4.345696973442005,1.5418261960924378,2.8185388109604186,3600.009,5.887523169534442,0,1401627,4.281374633754706,1.6061485357797363,2.6656156254416588,3600.555,5.883862302047888,0,12894440,4.220835933023767,1.663026369024121,2.5380451035785994,3600.019,5.887523169534442,0,293352,5.192372536530942,0.6951506330035002,7.469420712596542,3600.019,5.887523169534442,0,259414,4.6913468200041315,1.1961763495303108,3.92195249625712,3600.044,5.883862302047888,0,171022,5.059912922365132,0.8239493796827562,6.141048281768646,3600.518,5.883862302047888,0,3236067,4.397123029559152,1.4867392724887356,2.957561632308645,3600.029,5.883862302047888,0,238288,4.8868399603054105,0.9970223417424773,4.901434757986237,3600.61,5.887523169534442,0,9696232,4.257719091977057,1.6298040775573854,2.6124116086138227,3601.204,5.887523169534442,0,211445,4.737578473491784,1.1499446960426587,4.119831579549315,3600.022,5.887523169534442,0,55914,4.9075761873912915,0.9799469821431508,5.0080017356228685,3600.02,5.887523169534442,0,243745,4.893242937273511,0.9942802322609312,4.9213921573665225,3600.009
6,14,3600.01,5.833588782358483,0,10373712,4.291574517786262,1.542014264572221,2.7830965097957843,3600.02,5.833588782358483,0,1427963,4.210039740698408,1.623549041660075,2.5931090670311083,3600.588,5.8290115163912475,0,12945682,4.14333102011703,1.6856804962742178,2.457957501006178,3600.027,5.833588782358483,0,291853,5.140368604644049,0.6932201777144336,7.415203379670784,3600.029,5.833588782358483,0,257760,4.6191983939416135,1.2143903884168692,3.8037178472430075,3600.042,5.8290115163912475,0,170372,4.996916630383174,0.8320948860080737,6.00522454158514,3600.605,5.8290115163912475,0,3063102,4.3443786931914055,1.484632823199842,2.926231068923782,3600.02,5.8290115163912475,0,236158,4.832553989434982,0.9964575269562657,4.849734041546441,3600.659,5.833588782358483,0,9635181,4.186696736707265,1.6468920456512173,2.5421804348151755,3601.15,5.833588782358483,0,187816,4.693058331341264,1.1405304510172183,4.11480318404091,3600.021,5.833588782358483,0,51664,4.8789877341887795,0.9546010481697031,5.1110228126644826,3600.034,5.833588782358483,0,242757,4.838458713169681,0.9951300691888019,4.862136983875723,3600.01
7,14,3600.01,5.852273343685063,0,10355343,4.299226184025482,1.553047159659581,2.768252179133986,3600.017,5.852273343685063,0,1481924,4.216085339110072,1.6361880045749908,2.5767731625713908,3600.598,5.852273343685063,0,12699920,4.158844407042727,1.693428936642336,2.4558718213996737,3600.02,5.852273343685063,0,287468,5.133600753198692,0.7186725904863707,7.143170368755073,3600.016,5.852273343685063,0,251231,4.629914969794845,1.2223583738902182,3.7876903113609006,3600.055,5.852273343685063,0,177686,4.9164425549495,0.9358307887355632,5.253559312354206,3600.62,5.852273343685063,0,3338798,4.337636739588287,1.5146366040967756,2.863813490216654,3600.021,5.852273343685063,0,244423,4.82938922330328,1.0228841203817831,4.721345387100887,3600.628,5.852273343685063,0,9655447,4.196187206312634,1.6560861373724292,2.5337976761102334,3601.161,5.852273343685063,0,252535,4.622437684478458,1.2298356592066053,3.7585816038709563,3600.031,5.852273343685063,0,68727,4.815264464982386,1.037008878702677,4.643416815299014,3600.037,5.852273343685063,0,241258,4.8391522089390655,1.0131211347459974,4.7764793793906035,3600.01
8,14,3600.009,5.840803085613076,0,10277318,4.29020724562198,1.5505958399910957,2.7668120441021022,3600.15,5.840803085613076,0,1451032,4.199412057221991,1.6413910283910846,2.5584470638531003,3600.551,5.8284330594644445,0,13829762,4.11045081798172,1.7179822414827246,2.3926037875887163,3600.026,5.840803085613076,0,275770,5.139737971906717,0.7010651137063588,7.33132753494777,3600.011,5.840803085613076,0,291438,4.5804446004822585,1.2603584851308174,3.6342395076642315,3600.026,5.8284330594644445,0,298324,4.8086791021131825,1.019753957351262,4.715528748330022,3600.516,5.8284330594644445,0,3064150,4.348486192040198,1.4799468674242462,2.938271831074897,3600.018,5.8284330594644445,0,232158,4.845355866789985,0.9830771926744593,4.9287643970339765,3600.653,5.840803085613076,0,9628926,4.177002354082149,1.6638007315309267,2.510518402187941,3601.155,5.840803085613077,0,196504,4.677598460236455,1.163204625376622,4.02130318104774,3600.022,5.840803085613076,0,50259,4.913589207872668,0.9272138777404075,5.2993050749487685,3600.053,5.840803085613076,0,242782,4.85848585456961,0.9823172310434662,4.945943836706076,3600.009
9,14,3600.01,5.765239528966397,0,10193690,4.24151421910082,1.5237253098655774,2.783647545681974,3600.019,5.765239528966397,0,1550691,4.134639357669203,1.6306001712971945,2.5356549266028625,3600.545,5.760198593393181,0,14065934,4.0715274595747335,1.6886711338184472,2.41108370838799,3600.028,5.765239528966397,0,285231,5.05287924550983,0.712360283456567,7.093151264682918,3600.019,5.765239528966397,0,294590,4.536108333822947,1.2291311951434505,3.6904997218735,3600.029,5.760198593393181,0,295180,4.834974021997667,0.9252245713955141,5.225730240502678,3600.556,5.760198593393181,0,2983442,4.414023797581099,1.3461747958120815,3.2789380779621076,3600.038,5.760198593393181,0,223206,4.886689653074941,0.8735089403182394,5.594321279979811,3600.517,5.765239528966397,0,9760569,4.126393298856142,1.6388462301102553,2.517864838715548,3600.988,5.765239528966397,0,249483,4.563338021532722,1.201901507433675,3.796765369964845,3600.021,5.765239528966397,0,73570,4.7624975664735665,1.0027419624928307,4.749474685026575,3600.027,5.765239528966397,0,236713,4.875905522052011,0.8893340069143862,5.482648233557767,3600.01
10,14,3600.009,5.821839349103505,0,10387016,4.26835166750833,1.5534876815951746,2.7475928635143343,3600.012,5.821839349103505,0,1475631,4.180698365702297,1.6411409834012076,2.5474340157162763,3600.562,5.803643872095794,0,14023106,4.09341206753703,1.710231804558764,2.3934837702267626,3600.027,5.821839349103505,0,288244,5.1096643460196445,0.7121750030838605,7.174731384693051,3600.019,5.821839349103505,0,292053,4.558867092688792,1.262972256414713,3.609633600052597,3600.028,5.803643872095794,0,296004,4.803243564543953,1.0004003075518408,4.801321559264963,3600.566,5.803643872095794,0,3345077,4.303414001648944,1.5002298704468497,2.868503078376352,3600.026,5.803643872095794,0,237376,4.8115376067646105,0.9921062653311834,4.849820805393695,3600.696,5.821839349103505,0,9528148,4.162990319670994,1.6588490294325107,2.5095655154918743,3601.15,5.821839349103505,0,223620,4.633927219059871,1.1879121300436344,3.9009006658511494,3600.019,5.821839349103505,0,86571,4.778141286887149,1.0436980622163556,4.578087724662896,3600.053,5.821839349103505,0,237796,4.840359950700186,0.9814793984033185,4.931697963884456,3600.009
